NAME,786-0,BT-549,CCRF-CEM,COLO 205,EKVX,HCC-2998,HCT-15,HOP-62,HOP-92,HS 578T,HT29,K-562,KM12,M14,MDA-MB-231/ATCC,MDA-MB-435,NCI-H23,NCI-H322M,NCI-H522,OVCAR-3,OVCAR-5,OVCAR-8,PC-3,RXF-393,SF-268,SF-295,SK-MEL-2,SN12C,SNB-19,SNB-75,SW-620,T-47D,U251,A498,A549/ATCC,ACHN,CAKI-1,HCT-116,LOX IMVI,MALME-3M,MCF7,MOLT-4,NCI-H460,OVCAR-4,SF-539,SK-MEL-5,SR,UACC-257,UACC-62,UO-31
TPM2,675.9400000100001,599.93000001,1768.8700000099998,738.98000001,715.78000001,875.10000001,1016.98000001,728.09000001,1030.15000001,549.46000001,1159.6200000099998,1016.05000001,975.45000001,1239.8000000099998,675.14000001,893.93000001,805.09000001,739.4400000100001,1470.75000001,561.04000001,870.02000001,431.03000001,599.29000001,545.26000001,590.42000001,813.50000001,1194.2600000099999,533.55000001,669.05000001,584.90000001,1187.3200000099998,928.47000001,1039.7600000099999,840.1900000100001,689.91000001,863.8200000100001,517.6900000100001,929.13000001,548.17000001,1013.59000001,1433.23000001,1440.13000001,777.98000001,920.33000001,776.27000001,1183.73000001,1225.2600000099999,784.14000001,850.67000001,944.08000001
UBTFL1,17.32000001,129.21000001000002,90.82000000999999,105.48000001,144.24000001000002,80.22000000999999,62.81000001,80.19000000999999,88.52000000999999,70.31000001,58.64000001,94.40000001,54.44000001,65.00000001,119.65000001,48.36000001,79.17000001,81.89000001,151.36000001000002,45.60000001,102.75000001,75.82000000999999,65.58000000999999,55.37000001,77.93000001,45.32000001,125.81000001,20.97000001,54.98000001,89.83000000999999,72.27000000999999,74.86000001,75.44000000999999,57.80000001,77.51000001,77.46000000999999,95.64000001,72.65000001,41.57000001,140.84000001,330.34000001,117.16000000999999,85.51000001,71.16000000999999,38.770000010000004,72.32000000999999,106.26000001,49.01000001,47.92000001,69.80000000999999
MOXD1,207.60000001,247.66000001,592.38000001,426.70000001,400.54000001,352.55000001,495.94000001,263.86000001,453.40000001,179.18000001000001,315.40000001,512.96000001,539.5700000100001,294.90000001,256.58000001,414.91000001000003,426.28000001,366.14000001,583.41000001,344.89000001,178.11000001000002,367.01000001,399.70000001,173.10000001,251.44000001,377.57000001,241.18000001000001,257.44000001,219.84000001,312.69000001,517.02000001,549.09000001,330.09000001,314.89000001,275.30000001,450.93000001,352.19000001,402.39000001,469.56000001,313.62000001,593.83000001,559.92000001,624.15000001,304.67000001,349.95000001,353.62000001,473.76000001,259.01000001,270.55000001,256.15000001
RUNX3,200.14000001,116.12000001,172.23000001,40.53000001,101.83000000999999,131.23000001,78.63000000999999,103.69000000999999,119.19000000999999,106.31000001,73.98000001,138.33000001000002,124.83000000999999,105.96000000999999,141.57000001,92.23000001,141.32000001,73.85000000999999,135.35000001,153.28000001,83.23000001,141.42000001,117.49000000999999,114.50000001,109.77000000999999,107.39000001,92.74000000999999,148.17000001,237.12000001,165.46000001000002,68.28000001,132.76000001,130.35000001,109.57000000999999,125.05000000999999,155.52000001000002,137.24000001000002,84.52000000999999,104.96000000999999,157.31000001,111.50000001,90.60000000999999,98.14000001,150.34000001,96.37000001,192.43000001000001,121.09000001,168.69000001,198.17000001,117.20000001
FAM115A,83.02000000999999,92.84000001,4530.32000001,526.01000001,132.29000001,56.94000001,126.03000001,131.58000001000002,149.47000001,119.82000000999999,50.36000001,100.64000001,70.46000000999999,149.91000001,66.26000001,202.03000001,531.68000001,140.30000001000002,153.84000001,184.72000001,221.59000001,130.37000001,49.22000001,178.23000001,189.92000001,149.87000001,166.98000001,268.57000001,193.36000001000002,95.65000001,197.52000001000002,86.32000000999999,247.57000001,351.89000001,213.84000001,262.97000001000004,298.73000001,514.38000001,238.20000001,135.04000001,73.18000001,5835.38000001,92.44000000999999,380.25000001,126.82000000999999,251.26000001,111.20000001,192.33000001000002,414.71000001,137.13000001
LATS2,363.10000001000003,340.51000001,350.77000001,273.49000001,418.40000001,440.85000001000003,217.89000001,227.21000001000002,230.38000001,317.00000001,174.11000001000002,165.44000001,331.09000001,306.91000001000003,326.31000001,650.79000001,212.63000001,354.85000001000003,295.18000001,290.15000001,354.87000001,262.82000001,234.36000001000002,252.44000001,421.18000001,387.61000001,317.63000001,420.63000001,312.53000001,280.63000001,312.55000001,275.69000001,425.86000001,315.03000001,480.34000001,453.91000001000003,247.43000001000001,303.94000001,308.85000001000003,211.59000001,279.43000001,303.95000001,345.04000001,373.31000001,257.04000001,480.95000001,299.46000001,502.80000001,441.95000001,235.75000001
TMEM56,5.74000001,16.34000001,10.59000001,13.04000001,16.88000001,17.93000001,16.690000010000002,19.120000010000002,10.990000010000001,9.45000001,10.570000010000001,19.77000001,11.34000001,17.56000001,11.87000001,14.070000010000001,16.66000001,15.470000010000001,22.440000010000002,32.12000001,9.230000010000001,12.53000001,14.94000001,10.84000001,24.52000001,9.630000010000002,22.370000010000002,20.89000001,19.08000001,23.50000001,6.64000001,15.94000001,26.870000010000002,14.660000010000001,35.51000001,26.63000001,15.78000001,17.77000001,17.29000001,10.070000010000001,7.97000001,19.75000001,14.550000010000002,14.85000001,20.43000001,15.62000001,20.170000010000003,24.14000001,7.83000001,16.13000001
PTN,229.39000001,148.78000001,159.18000001000001,211.06000001,198.20000001,208.47000001,174.49000001000002,288.03000001,272.78000001,195.23000001,216.45000001,147.14000001,134.18000001000001,377.28000001,212.48000001,289.33000001,220.15000001,208.59000001,330.37000001,121.36000001,111.23000001,185.22000001,13.580000010000001,128.72000001,228.24000001000002,389.03000001,404.87000001,137.64000001,295.68000001,280.30000001,147.22000001,284.91000001000003,130.94000001,167.31000001,195.72000001,225.53000001,160.73000001,178.94000001,260.01000001,318.64000001,241.24000001000002,185.87000001,150.18000001000001,191.61000001000002,248.68000001000001,311.74000001,167.95000001,394.78000001,437.09000001,195.16000001
ZP3,14.390000010000001,25.55000001,11.390000010000001,13.19000001,26.83000001,13.380000010000002,6.79000001,12.10000001,14.160000010000001,23.89000001,11.470000010000001,8.19000001,13.910000010000001,16.73000001,4.92000001,10.53000001,16.170000010000003,3.5100000099999997,5.76000001,18.54000001,8.18000001,15.960000010000002,5.51000001,16.670000010000003,24.49000001,8.95000001,10.37000001,8.20000001,8.740000010000001,14.480000010000001,14.62000001,3.65000001,22.57000001,31.06000001,16.56000001,8.76000001,11.720000010000001,10.830000010000001,18.64000001,10.76000001,14.070000010000001,14.650000010000001,15.26000001,25.120000010000002,4.99000001,14.26000001,13.29000001,15.69000001,12.210000010000002,13.52000001
SPP1,118.73000001,156.12000001,67.60000000999999,88.29000001,255.50000001,85.81000001,117.94000000999999,194.21000001000002,189.39000001,188.66000001,114.19000000999999,117.70000001,86.55000000999999,190.85000001,214.20000001,148.00000001,91.26000001,203.57000001,80.36000001,100.56000001,142.97000001,104.62000001,125.65000001,96.92000001,196.72000001,194.72000001,128.51000001,186.60000001,169.08000001000002,81.73000001,128.74000001000002,314.87000001,182.39000001,203.02000001000002,94.80000000999999,74.92000001,184.42000001,116.98000001,70.14000001,252.11000001000002,241.79000001,102.88000000999999,127.32000000999999,234.64000001,218.44000001,308.72000001000004,70.00000001,234.38000001,166.14000001,105.08000000999999
MORC1,16.24000001,5.41000001,4.63000001,17.64000001,6.04000001,19.88000001,8.380000010000002,8.12000001,3.5500000099999998,5.79000001,15.710000010000002,3.67000001,10.890000010000001,4.80000001,3.09000001,2.42000001,7.93000001,7.75000001,3.97000001,9.26000001,3.02000001,18.21000001,7.33000001,9.080000010000001,8.03000001,5.66000001,2.56000001,6.5600000099999995,4.26000001,4.21000001,12.800000010000002,12.160000010000001,7.98000001,12.060000010000001,5.97000001,7.51000001,17.57000001,7.80000001,4.19000001,14.240000010000001,11.830000010000001,4.74000001,5.39000001,5.2700000099999995,4.57000001,13.380000010000002,8.37000001,9.26000001,6.73000001,20.83000001
ZFP3,9.460000010000002,9.720000010000001,14.900000010000001,21.59000001,12.150000010000001,10.060000010000001,4.66000001,9.640000010000001,6.75000001,12.85000001,7.62000001,9.730000010000001,16.100000010000002,8.35000001,14.230000010000001,10.52000001,11.210000010000002,13.140000010000001,5.45000001,32.28000001,7.16000001,7.17000001,11.11000001,9.27000001,17.86000001,5.8100000099999995,11.390000010000001,14.37000001,7.58000001,7.26000001,8.310000010000001,7.66000001,5.34000001,9.550000010000002,3.70000001,6.09000001,7.64000001,11.28000001,13.230000010000001,12.300000010000002,25.08000001,20.39000001,21.02000001,7.03000001,11.75000001,14.26000001,5.34000001,19.89000001,15.43000001,8.26000001
LAMB3,53.80000001,49.04000001,84.64000001,83.87000001,94.48000001,80.56000001,115.79000001,66.73000001,42.090000010000004,46.21000001,103.73000001,75.48000001,50.37000001,109.76000001,38.25000001,84.58000000999999,73.40000001,49.80000001,78.41000000999999,46.700000010000004,48.48000001,40.97000001,45.33000001,46.590000010000004,64.36000001,78.91000000999999,92.63000000999999,36.82000001,62.200000010000004,48.53000001,73.11000001,59.55000001,104.34000001,63.56000001,85.97000000999999,47.67000001,44.10000001,84.35000000999999,75.29000001,105.52000000999999,266.52000001,73.71000000999999,65.36000001,40.63000001,104.08000000999999,59.700000010000004,67.55000000999999,57.97000001,53.07000001,26.77000001
DNMT3A,6.47000001,2.46000001,4.54000001,1.1700000099999999,2.2800000099999997,4.75000001,1.9000000099999999,1.20000001,1.6800000099999999,2.37000001,0.5600000100000001,1.48000001,3.22000001,1.85000001,4.61000001,1.1900000099999999,2.70000001,4.69000001,1.07000001,4.62000001,2.5500000099999998,3.23000001,1.4000000099999999,4.82000001,1.83000001,1.20000001,2.5300000099999997,2.09000001,2.19000001,2.14000001,1.25000001,1.00000001,9.050000010000002,3.38000001,2.22000001,6.55000001,1.8900000099999998,2.64000001,1.11000001,3.86000001,1.25000001,3.31000001,6.30000001,1.6600000099999999,1.8900000099999998,2.63000001,3.50000001,1.54000001,6.11000001,4.85000001
RNF125,12.980000010000001,9.330000010000001,12.730000010000001,7.29000001,8.86000001,10.79000001,5.8100000099999995,8.04000001,6.26000001,9.76000001,10.95000001,44.21000001,7.15000001,10.380000010000002,11.43000001,7.69000001,9.04000001,10.310000010000001,9.77000001,28.670000010000003,10.130000010000002,10.19000001,16.79000001,12.900000010000001,14.77000001,16.420000010000003,11.78000001,10.77000001,73.49000000999999,24.190000010000002,6.3100000099999995,8.67000001,10.09000001,14.650000010000001,8.400000010000001,5.71000001,13.43000001,5.28000001,9.03000001,8.01000001,8.240000010000001,13.77000001,11.25000001,8.53000001,10.19000001,138.29000001,8.43000001,65.52000000999999,12.02000001,7.17000001
ACPL2,49.68000001,2.91000001,2.85000001,21.09000001,33.37000001,2.16000001,25.530000010000002,35.88000001,20.02000001,39.93000001,107.84000001,3.67000001,16.89000001,3.21000001,28.440000010000002,2.60000001,33.51000001,20.02000001,2.17000001,8.95000001,26.14000001,2.70000001,39.40000001,16.13000001,6.65000001,55.29000001,36.85000001,4.67000001,30.530000010000002,2.48000001,94.11000001,55.94000001,14.650000010000001,59.64000001,54.700000010000004,25.95000001,4.59000001,4.26000001,3.04000001,59.07000001,83.60000000999999,3.61000001,175.40000001,2.5500000099999998,2.95000001,3.38000001,66.66000000999999,11.62000001,7.35000001,32.51000001
ELK3,199.25000001,103.32000000999999,63.49000001,103.17000001,150.34000001,99.66000000999999,92.44000000999999,104.53000001,103.12000001,74.02000000999999,88.82000000999999,61.450000010000004,108.97000000999999,99.79000001,70.08000000999999,135.76000001,94.90000001,142.84000001,97.74000000999999,115.77000000999999,120.48000001,121.88000000999999,139.52000001000002,189.60000001,95.67000001,69.50000001,101.20000001,81.97000000999999,200.31000001,119.04000001,89.47000000999999,303.71000001,229.43000001000001,204.25000001,224.81000001,175.50000001,211.91000001,65.90000001,145.38000001,128.59000001,68.89000001,69.98000001,100.05000000999999,113.89000001,91.43000001,138.35000001,213.99000001000002,145.45000001,125.83000000999999,71.27000000999999
APH1A,618.23000001,1276.0800000099998,852.43000001,1108.16000001,863.52000001,549.36000001,845.98000001,1020.66000001,977.56000001,1310.5900000099998,736.23000001,815.35000001,952.54000001,516.95000001,855.76000001,569.20000001,681.59000001,728.41000001,426.22000001000004,325.16000001000003,766.16000001,466.03000001,674.25000001,1083.8000000099998,507.11000001,789.52000001,690.22000001,303.81000001,434.10000001000003,582.4400000100001,925.08000001,855.91000001,557.75000001,995.05000001,726.80000001,420.45000001,826.60000001,1145.5100000099999,1009.68000001,667.00000001,1137.18000001,1156.1200000099998,750.23000001,382.76000001,1052.2600000099999,928.31000001,935.99000001,592.52000001,509.72000001000004,651.18000001
RAB6B,121.71000000999999,100.49000000999999,101.81000001,85.29000001,81.61000001,111.81000001,86.32000000999999,108.63000000999999,103.53000001,74.12000001,125.46000000999999,98.48000001,86.97000000999999,142.65000001,109.16000000999999,87.90000001,129.98000001,131.69000001,79.78000001,129.21000001000002,73.69000000999999,87.72000000999999,90.27000000999999,132.25000001,137.83000001000002,84.07000000999999,128.37000001,148.86000001000002,127.89000001,113.36000001,77.61000001,93.12000001,91.57000000999999,95.48000001,118.63000000999999,104.65000001,76.99000000999999,78.34000001,145.08000001000002,127.30000000999999,98.77000000999999,91.13000000999999,75.17000001,105.88000000999999,196.36000001000002,127.33000000999999,118.09000001,180.68000001000001,133.35000001,59.66000001
IL13RA1,12.34000001,14.20000001,6.82000001,8.320000010000001,53.51000001,9.44000001,8.61000001,12.810000010000001,10.00000001,10.740000010000001,6.91000001,9.26000001,6.89000001,10.68000001,15.45000001,7.3100000099999995,22.030000010000002,14.400000010000001,17.15000001,13.85000001,16.56000001,8.84000001,13.400000010000001,11.490000010000001,17.09000001,7.84000001,12.150000010000001,18.170000010000003,92.58000000999999,16.84000001,7.39000001,35.31000001,29.80000001,24.55000001,13.210000010000002,9.390000010000001,14.980000010000001,14.410000010000001,10.34000001,33.80000001,29.440000010000002,6.94000001,12.09000001,10.220000010000001,8.910000010000001,161.12000001,8.050000010000002,24.70000001,18.100000010000002,13.070000010000001
SERPINF1,8637.55000001,6369.77000001,9144.770000010001,11094.030000010001,4909.25000001,7247.4800000099995,6590.16000001,3406.6600000099997,6374.63000001,5523.43000001,4555.42000001,11076.64000001,9516.860000010001,4783.52000001,6202.80000001,7143.21000001,5756.99000001,2871.9100000099997,4305.74000001,6784.24000001,8257.96000001,10851.940000010001,12207.74000001,8001.27000001,5106.37000001,4871.52000001,4047.02000001,6397.36000001,3982.42000001,2995.61000001,7389.54000001,6381.56000001,5531.09000001,4739.60000001,4230.9800000099995,6096.03000001,8182.49000001,7872.95000001,3893.04000001,5604.21000001,8901.71000001,12544.15000001,5392.14000001,8596.82000001,1894.67000001,8854.040000010002,9127.690000010001,11052.82000001,12858.950000010002,5773.09000001
ZIC5,116.20000001,102.61000001,158.34000001,152.71000001000002,139.27000001000002,180.00000001,210.46000001000002,124.28000001,128.61000001000002,87.39000001,155.59000001,128.10000001,193.02000001000002,108.84000001,111.95000001,186.60000001,126.82000000999999,148.22000001,183.80000001000002,199.80000001000002,203.46000001000002,143.52000001000002,167.00000001,132.63000001,155.87000001,219.34000001,128.53000001,116.88000000999999,169.80000001000002,129.72000001,148.11000001000002,155.93000001000001,162.26000001,134.71000001000002,173.08000001000002,162.31000001,152.91000001,137.64000001,144.12000001,82.71000000999999,232.48000001,190.23000001,160.38000001,217.89000001,182.10000001,143.05000001000002,170.26000001,153.69000001,134.53000001,153.30000001000002
SRI,96.20000001,41.18000001,79.53000001,23.47000001,62.01000001,13.400000010000001,52.79000001,65.38000000999999,42.590000010000004,36.42000001,22.11000001,89.49000000999999,18.620000010000002,75.95000001,27.09000001,68.44000000999999,81.11000001,40.04000001,80.68000001,51.42000001,31.170000010000003,26.71000001,43.65000001,82.97000000999999,64.57000000999999,63.46000001,49.46000001,22.70000001,24.030000010000002,84.67000001,33.47000001,18.88000001,39.21000001,57.23000001,46.65000001,81.35000000999999,55.65000001,33.61000001,56.23000001,108.15000001,22.09000001,114.52000000999999,43.71000001,42.05000001,31.47000001,42.97000001,44.31000001,57.57000001,47.42000001,88.32000000999999
AW060742,31.350000010000002,54.86000001,48.80000001,185.51000001,68.78000001,62.590000010000004,132.81000001,102.42000001,89.14000001,44.97000001,684.21000001,70.93000001,210.59000001,63.12000001,262.92000001,96.47000000999999,60.56000001,63.19000001,50.35000001,128.11000001000002,93.14000001,83.97000000999999,102.85000000999999,67.56000001,101.72000000999999,60.520000010000004,59.35000001,84.04000001,43.58000001,78.76000001,61.56000001,609.11000001,43.21000001,59.770000010000004,78.02000000999999,76.41000000999999,75.68000001,149.15000001,61.05000001,70.16000000999999,3085.57000001,77.33000000999999,67.13000000999999,85.52000000999999,34.51000001,36.05000001,72.31000001,36.48000001,63.73000001,56.75000001
CDCP1,2477.61000001,2563.30000001,4531.16000001,3286.44000001,2022.5400000099999,2444.90000001,3647.36000001,2279.79000001,2697.63000001,1460.98000001,3325.94000001,5007.14000001,3584.71000001,3571.07000001,1961.0800000099998,3233.92000001,2882.79000001,2101.60000001,2384.6400000099998,3366.79000001,2460.78000001,3277.17000001,3715.53000001,2839.86000001,1899.3600000099998,2747.1400000099998,3116.4100000099997,3882.06000001,1562.94000001,1357.3500000099998,4192.20000001,4175.39000001,1995.2800000099999,2087.46000001,2486.79000001,3368.75000001,3488.8900000099998,3085.67000001,3903.1400000099998,2135.00000001,3658.17000001,5862.42000001,3440.57000001,2606.30000001,1396.41000001,3013.4900000099997,3827.31000001,2750.82000001,3709.77000001,3238.2400000099997
HCFC1R1,67.27000000999999,33.90000001,50.450000010000004,58.98000001,69.35000000999999,29.170000010000003,47.590000010000004,69.63000000999999,31.21000001,36.87000001,46.38000001,18.31000001,31.48000001,28.31000001,76.64000001,36.55000001,31.61000001,58.62000001,23.45000001,67.69000000999999,60.00000001,36.450000010000004,58.54000001,111.17000001,90.07000000999999,49.340000010000004,42.30000001,51.89000001,59.38000001,45.520000010000004,50.31000001,66.64000001,61.18000001,42.40000001,71.97000000999999,49.04000001,74.01000001,74.80000000999999,51.99000001,72.02000000999999,59.81000001,46.17000001,34.91000001,78.66000000999999,63.44000001,59.37000001,35.950000010000004,38.43000001,24.30000001,90.44000000999999
ZFP352,20.530000010000002,11.400000010000001,8.35000001,31.77000001,15.01000001,24.940000010000002,12.990000010000001,21.48000001,13.460000010000002,25.97000001,13.51000001,9.960000010000002,7.44000001,10.810000010000001,21.45000001,18.11000001,13.17000001,36.55000001,6.83000001,17.97000001,13.52000001,14.54000001,11.09000001,14.050000010000002,13.09000001,13.93000001,13.570000010000001,20.98000001,10.35000001,21.52000001,7.01000001,21.260000010000002,19.280000010000002,20.370000010000002,10.11000001,15.300000010000002,4.36000001,23.83000001,8.04000001,13.10000001,33.14000001,12.890000010000001,11.470000010000001,20.55000001,16.280000010000002,24.08000001,40.090000010000004,12.640000010000001,42.99000001,10.77000001
SERPINH1,64.13000000999999,83.79000001,66.39000001,38.65000001,50.93000001,94.88000000999999,78.57000000999999,72.15000001,60.91000001,73.99000000999999,87.68000001,89.85000000999999,60.24000001,63.40000001,115.54000001,79.04000001,78.48000001,67.67000001,57.05000001,136.39000001,67.57000000999999,91.95000001,108.95000001,70.92000001,102.32000000999999,52.18000001,82.80000000999999,76.69000000999999,88.82000000999999,93.66000000999999,75.34000001,71.50000001,73.85000000999999,40.11000001,86.19000000999999,84.43000001,87.78000001,54.47000001,99.42000001,97.85000000999999,124.51000001,54.60000001,67.02000000999999,81.91000000999999,99.36000001,75.22000000999999,92.44000000999999,118.97000000999999,103.38000000999999,64.19000000999999
TMEM40,402.31000001,430.23000001,428.52000001,502.49000001,370.26000001,536.73000001,440.91000001000003,276.68000001,284.17000001,259.05000001,355.77000001,383.51000001,468.19000001,332.89000001,269.91000001000003,595.59000001,240.53000001,116.37000001,546.4400000100001,429.89000001,429.21000001,444.08000001,388.93000001,276.43000001,197.64000001,211.92000001,237.44000001,318.76000001,217.37000001,137.69000001,489.46000001,391.19000001,148.19000001,288.22000001000004,290.77000001,551.84000001,522.51000001,552.58000001,499.87000001,283.13000001,473.88000001,368.51000001,532.05000001,320.59000001,181.33000001000002,557.40000001,326.94000001,264.29000001,289.71000001,273.60000001000003
TAX1BP3,63.32000001,73.07000000999999,69.73000001,31.05000001,65.73000001,51.99000001,63.60000001,70.57000000999999,68.49000000999999,39.16000001,59.88000001,42.30000001,55.04000001,69.40000001,86.77000000999999,62.16000001,77.40000001,64.23000001,80.00000001,72.46000000999999,56.78000001,39.68000001,73.17000001,92.14000001,79.52000000999999,61.03000001,83.46000000999999,42.68000001,49.76000001,75.02000000999999,73.42000001,60.020000010000004,51.31000001,61.91000001,63.75000001,66.07000000999999,53.67000001,44.75000001,59.93000001,96.00000001,60.31000001,68.90000001,68.20000001,119.38000000999999,59.89000001,84.42000001,75.99000000999999,57.98000001,71.56000001,51.85000001
SCT,56.54000001,37.90000001,23.21000001,30.29000001,16.11000001,44.43000001,27.57000001,26.74000001,18.81000001,29.02000001,42.33000001,29.70000001,40.62000001,27.50000001,41.32000001,47.03000001,43.66000001,35.98000001,35.82000001,23.34000001,27.25000001,30.600000010000002,31.49000001,41.87000001,31.21000001,21.18000001,35.67000001,35.07000001,29.20000001,18.88000001,20.73000001,52.62000001,27.68000001,20.65000001,50.01000001,32.270000010000004,26.350000010000002,18.86000001,28.34000001,34.54000001,69.46000000999999,47.07000001,36.47000001,36.99000001,36.31000001,23.90000001,27.57000001,50.700000010000004,40.19000001,33.37000001
SCARF2,858.1900000100001,1190.3600000099998,1481.3700000099998,1607.8500000099998,119.26000001,895.01000001,671.21000001,912.58000001,928.23000001,988.76000001,883.01000001,865.98000001,1787.45000001,726.03000001,823.03000001,1172.00000001,1202.50000001,1145.5600000099998,540.53000001,712.16000001,818.98000001,812.95000001,1076.3000000099998,890.41000001,708.61000001,857.47000001,706.59000001,467.77000001,595.67000001,635.96000001,940.9400000100001,693.52000001,569.13000001,649.77000001,825.62000001,571.58000001,1178.38000001,1073.40000001,1235.92000001,641.28000001,988.46000001,2152.80000001,812.15000001,812.67000001,729.46000001,1384.88000001,856.99000001,1029.8400000099998,876.87000001,1000.14000001
PARP4,3776.80000001,2422.9900000099997,1757.8000000099998,1359.22000001,2416.9500000099997,1875.8100000099998,2031.0100000099999,2694.6400000099998,2417.1400000099998,3696.38000001,2198.2400000099997,1251.69000001,1744.0800000099998,3126.12000001,2709.9700000099997,1404.18000001,2220.9900000099997,2120.32000001,1578.73000001,1943.0500000099998,2855.17000001,2245.21000001,2765.52000001,3705.1600000099997,2521.42000001,3884.19000001,1172.1200000099998,3427.1600000099997,2206.2400000099997,3128.73000001,2095.6800000099997,2013.89000001,2015.8200000099998,3791.09000001,2186.1400000099998,2303.7400000099997,3345.6800000099997,2135.86000001,2187.63000001,2781.6600000099997,1345.0200000099999,1361.0100000099999,1931.8200000099998,2464.02000001,3423.77000001,2861.13000001,2387.73000001,3805.1400000099998,2973.61000001,2985.34000001
1200009I06RIK,69.85000000999999,59.47000001,82.59000001,73.68000001,58.06000001,79.01000001,62.85000001,107.40000001,57.17000001,72.98000001,76.49000000999999,79.33000000999999,71.60000000999999,89.01000001,67.20000001,78.64000001,90.69000000999999,62.090000010000004,55.69000001,109.85000000999999,80.81000001,56.65000001,66.73000001,63.72000001,88.93000001,78.16000000999999,95.34000001,79.99000000999999,88.47000000999999,67.04000001,76.79000001,83.07000000999999,56.72000001,66.19000000999999,69.20000001,76.32000000999999,66.73000001,53.21000001,56.91000001,81.14000001,79.39000001,100.55000000999999,73.16000000999999,81.64000001,81.60000000999999,103.13000000999999,93.39000001,67.12000001,121.73000001,88.28000001
LOC100044896,273.62000001,159.72000001,148.26000001,149.37000001,163.89000001,121.71000000999999,110.11000001,109.75000001,144.66000001,98.14000001,108.20000001,115.42000001,106.47000000999999,116.03000001,80.97000000999999,143.31000001,135.22000001,178.18000001000001,147.56000001,332.44000001,243.80000001000002,263.63000001,193.46000001000002,227.70000001,126.42000001,121.60000000999999,116.12000001,223.22000001,198.18000001000001,122.17000001,142.66000001,199.03000001,219.72000001,145.95000001,173.84000001,154.77000001000002,207.09000001,94.92000001,167.15000001,196.13000001,145.30000001000002,192.82000001,129.31000001,220.45000001,113.69000000999999,195.29000001,165.84000001,241.40000001,290.18000001,184.84000001
TRP53INP2,56.55000001,80.81000001,29.83000001,71.82000000999999,79.77000000999999,79.69000000999999,45.49000001,55.450000010000004,59.24000001,43.97000001,34.86000001,30.010000010000002,31.940000010000002,36.48000001,59.71000001,60.18000001,40.99000001,112.30000000999999,55.520000010000004,151.08000001000002,62.11000001,96.86000001,35.86000001,82.30000000999999,50.87000001,53.67000001,32.00000001,30.16000001,47.46000001,43.68000001,36.00000001,109.04000001,51.79000001,157.72000001,74.47000000999999,54.62000001,45.28000001,32.44000001,51.14000001,39.91000001,117.32000000999999,75.53000001,80.94000000999999,136.42000001,48.11000001,77.10000000999999,24.66000001,33.82000001,69.97000000999999,47.87000001
VASN,23.15000001,14.140000010000001,22.620000010000002,26.670000010000003,10.52000001,12.43000001,14.87000001,22.72000001,11.20000001,10.51000001,20.23000001,25.030000010000002,14.37000001,17.58000001,12.03000001,7.00000001,23.98000001,26.72000001,24.25000001,20.420000010000003,17.100000010000002,14.79000001,20.82000001,20.14000001,12.080000010000001,13.50000001,17.27000001,22.63000001,25.45000001,28.24000001,10.570000010000001,17.08000001,14.52000001,17.24000001,14.12000001,12.28000001,23.11000001,23.38000001,19.73000001,34.33000001,11.67000001,27.190000010000002,12.150000010000001,17.370000010000002,16.280000010000002,25.56000001,23.36000001,19.07000001,21.190000010000002,17.99000001
ENSMUSG00000073738,18.25000001,16.27000001,12.300000010000002,12.730000010000001,2.75000001,9.09000001,8.12000001,16.27000001,15.95000001,8.36000001,7.72000001,14.68000001,11.310000010000001,6.87000001,9.400000010000001,6.96000001,19.77000001,12.93000001,8.20000001,12.910000010000001,15.580000010000001,10.29000001,5.74000001,13.19000001,9.75000001,37.37000001,44.770000010000004,6.93000001,11.060000010000001,16.68000001,12.080000010000001,15.970000010000001,33.80000001,18.50000001,11.460000010000002,16.620000010000002,11.03000001,10.220000010000001,15.140000010000001,4.50000001,12.51000001,11.25000001,12.51000001,11.10000001,77.86000001,13.04000001,8.43000001,27.95000001,29.61000001,12.75000001
BCL2L2,9.62000001,4.98000001,5.46000001,6.78000001,15.04000001,6.61000001,5.15000001,15.890000010000001,5.15000001,5.54000001,8.570000010000001,4.36000001,3.69000001,5.39000001,25.68000001,6.08000001,9.27000001,6.28000001,7.09000001,12.080000010000001,8.470000010000001,18.13000001,7.64000001,12.34000001,23.43000001,4.95000001,4.65000001,10.12000001,15.480000010000001,10.460000010000002,5.57000001,4.60000001,14.27000001,13.570000010000001,5.51000001,6.71000001,11.52000001,12.19000001,4.10000001,7.10000001,28.91000001,19.54000001,5.98000001,9.240000010000001,9.140000010000001,17.34000001,6.99000001,5.2700000099999995,27.07000001,2.79000001
LIMCH1,8.26000001,24.61000001,30.760000010000002,23.18000001,11.17000001,6.49000001,10.220000010000001,7.66000001,12.660000010000001,19.75000001,21.49000001,11.150000010000001,9.75000001,8.960000010000002,15.630000010000002,24.440000010000002,21.79000001,18.43000001,17.530000010000002,10.79000001,15.660000010000001,17.850000010000002,19.25000001,19.20000001,7.79000001,19.32000001,18.09000001,11.04000001,21.31000001,17.760000010000002,15.210000010000002,14.19000001,13.380000010000002,16.22000001,17.56000001,15.11000001,10.50000001,17.93000001,11.27000001,16.82000001,14.240000010000001,23.260000010000002,16.030000010000002,10.84000001,25.56000001,24.50000001,26.06000001,16.55000001,13.240000010000001,23.34000001
